ts_code,com_name,com_id,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,website,email,office,business_scope,employees,main_business,exchange
874548.BJ,宁波艾克姆新材料股份有限公司,330205000042542,连千荣,连千荣,,3900.0,20091218,浙江,宁波市,公司主要从事预分散橡胶助剂的研发、生产和销售，致力于在橡胶化学品行业成为一家卓越的高品质预分散橡胶助剂新材料公司。通过长期的经营积累，公司产品体系不断完善，目前形成了以预分散促进剂、预分散发泡剂、预分散硫化剂、预分散综合助剂和混合橡胶助剂等为核心的橡胶助剂产品体系，产品广泛应用于各种橡胶制品中，如汽车密封条、轮胎、各类胶管、橡胶减震件行业等。凭借在预分散橡胶助剂领域积累的核心技术工艺与丰富的运营管理经验，公司的技术实力与行业地位得到了专业机构及相关部门的广泛认可。公司系国家级高新技术企业、国家级制造业单项冠军示范企业、国家级“专精特新”小巨人企业、浙江省隐形冠军企业、宁波市商业秘密保护示范点等，拥有省级高新技术企业研究开发中心，并与青岛科技大学高分子科学与工程学院、中国科学院宁波材料技术与工程研究所等建立了长期合作。公司先后主持或参与起草行业标准12套，主持或参与起草团体标准等8套；其中作为主要起草单位牵头制定了首套《二烷基二硫代磷酸锌类预分散母胶粒》浙江制造标准和首套《橡胶助剂预分散母胶粒CBS-80》行业团体标准；作为参与单位参与制定了首套行业标准《橡胶助剂预分散母料试验方法》(2023年7月发布)和首套行业团体标准《预分散橡胶助剂通用规范》；主持起草的《T/CSTM00513-2021橡胶助剂预分散母胶粒MBT-80》标准荣获2022年团队标准贡献奖。截至本公开转让说明书签署日，公司已经取得37项专利，其中发明专利28项，实用新型专利8项，外观设计专利1项。,www.actmix.cn,kqe@actmix.cn,浙江省宁波市江北区高新技术产业园皇吉浦路261号,一般项目：新材料技术研发；专用化学产品制造(不含危险化学品)；专用化学产品销售(不含危险化学品)；橡胶制品制造；橡胶制品销售；塑料制品制造；塑料制品销售；合成材料制造(不含危险化学品)；合成材料销售；新型催化材料及助剂销售；工程塑料及合成树脂销售；新材料技术推广服务；企业管理咨询；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；技术进出口；货物进出口(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,182,"预分散橡胶助剂的研发,生产和销售.",BSE
874431.BJ,英氏控股集团股份有限公司,430000000114804,马文斌,马文斌,,15053.2725,20141020,湖南,长沙市,公司是一家以满足中国婴幼儿的营养照护需求为核心，婴童食品及婴幼儿卫生用品两大业务板块协同发展的综合性、大型母婴产品生产及运营企业。公司长期致力于婴幼儿辅食添加的科学性、合理性研究，公司独创的“科学5阶精准喂养体系”，从生理、营养和感知力发育三个维度，以婴幼儿成长的重要生命体征信号为核心，以婴幼儿成长的五个关键节点“坐”“咬”“爬”“站”“走”作为辅食分阶变化的标志，指导消费者科学育儿，为万千中国家庭带来了更加精准、便捷、高效的婴幼儿喂养解决方案。公司坚持全渠道融合运营，形成了以线下直营渠道与经销渠道，线上自营店铺、电商平台、分销渠道相结合的立体多元的营销网络，实现了对全国31个省市自治区的全面市场覆盖，并借助发达的快递物流体系，使产品高效触达千家万户。,www.enoulitegroup.com,yijia@engnice.com,湖南省长沙市芙蓉区隆平高科技园隆园五路6号1栋6楼,以自有合法资金开展孕婴童产业及项目投资(不得从事股权投资、债权投资、短期财务性投资及面对特定对象开展受托资产管理等金融业务，不得从事吸收存款、集资收款、受托贷款、发行票据、发放贷款等国家金融监管及财政信用业务)；预包装食品的生产、研发和销售；乳制品(含婴幼儿配方乳粉)、食用植物油的销售；纸尿裤、纸尿片、纸巾、湿纸巾、女用卫生巾、卫生用品的生产与销售；房屋租赁；自营和代理各类商品及技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1295,"婴幼儿辅食,婴幼儿卫生用品,儿童食品和营养食品的开发,生产,销售,运营和服务",BSE
874772.BJ,东莞市腾信精密制造股份有限公司,441900001061997,刘伟,刘伟,,6000.0,20110512,广东,东莞市,公司定位于“全球精密零部件以及组件制造专家”，主要从事精密零部件的研发设计、制造和销售，依托高精度及高温合金复杂结构机加工技术、激光熔覆技术、柔性智能生产技术等核心技术，为下游客户提供各类材质、形状、尺寸规格、功能及性能要求的高精密度和高附加值的精密零部件。公司选取分析仪器、油气服务、医疗器械、半导体、航空运输及工业设备等高端设备零部件应用领域作为发展赛道，将对应领域的全球顶级知名厂商作为目标客户，为下游客户提供多品种、小批量、定制化精密零部件的一站式供应，相关产品在各类高端设备和装置中起到传动、连接、密封、控制、支撑及保护等各类功能，在对应设备和装置中发挥了关键作用。经过多年发展，公司已具备满足前述高端应用领域严苛要求的高精密度和高附加值零部件的生产能力，积累了众多优质客户，产品得到了下游客户的广泛认可。在分析仪器领域，公司与客户A、IDEX、Illumina等全球领先的科学仪器及相关设备提供商建立了紧密的业务关系；在油气服务领域，公司与客户C、客户B等全球知名油气服务厂商建立了战略合作关系；在医疗器械领域，公司已进入BARD、Zimmer Biomet、Philips等全球知名医疗设备和解决方案提供商的供应链；在半导体领域，公司客户包括Edwards、MKS等知名半导体领域真空测量和控制设备及相关技术提供商；在航空运输领域，公司客户包括Parker Meggitt、Amphenol Aerospace等国际知名航空航天领域连接器、传感器及控制系统等设备及工程技术提供商；在工业设备领域，公司客户包括Festo、TE Connectivity、Atlas Copco、Parker Hannifin Corporation、Pfeiffer Vacuum、ITT等全球领先的自动化技术和工业控制解决方案提供商。,www.turnxon.com,IR@turnxon.com,广东省东莞市茶山镇塘角朗尾路5号,设计、研发、产销：精密仪器、精密金属组件、汽车零部件、光电产品；货物进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1123,精密零部件,BSE
874025.BJ,江苏凯达重工股份有限公司,320400400020983,许亚南,许亚南,蒋薇,16500.0,20070216,江苏,常州市,公司主营业务为热轧型钢轧辊、辊环的研发、生产与销售。公司经营范围：重型机械(大型轧辊、大型铸件、金属构件)研发、制造，销售自产产品；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动)一般项目：新材料技术研发；以自有资金从事投资活动(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。公司自设立以来，严格按照我国相关法律法规经营，业务符合国家产业政策。根据国家统计局《国民经济行业分类》(GB/T4754-2017)，公司所属行业为冶金专用设备制造行业(分类代码为C3516)；根据全国股份转让系统公司《挂牌公司管理型行业分类指引》，公司所属行业为冶金专用设备制造行业(分类代码为C3516)；根据全国股份转让系统公司《挂牌公司投资型行业分类指引》，公司所属行业为工业机械(分类代码为12101511)。公司业务不属于《产业结构调整指导目录(2019年本)》中的限制类和淘汰类产业，未来产业政策发生重大变化的风险较低。,www.kaidaroll.cn,jw@kaidaroll.com,江苏省常州市武进区湟里镇东安兴旺路66号,一般项目：冶金专用设备制造；新材料技术研发；生产性废旧金属回收；货物进出口；以自有资金从事投资活动。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),468,轧辊和辊环,BSE
920003.BJ,中诚智信工程咨询集团股份有限公司,320512000027462,陆俊,陆俊,,6471.4286,20020121,江苏,苏州市,公司自设立以来一直致力于造价咨询、全过程控制、招标代理及工程监理等业务的发展和开拓，主营业务未发生变化。公司经营范围为：承接建设工程项目管理，招投标管理，造价管理、工程监理、工程招标代理、政府采购代理以及其他工程管理、企业信用管理咨询，软件开发，建筑信息化研发与推广，项目优化咨询。(依法须经批准的项目，经相关部门批准后方可开展经营活动),www.zcglsz.com,zhongchenggcjsgl@163.com,"江苏省苏州市高新区潇湘路99号1幢101室5-8F,19F","承接建设工程项目管理,全过程工程咨询;招投标管理,造价管理、工程监理、工程招标代理、政府采购代理以及其他项目咨询和管理、企业信用管理咨询,软件开发,建筑信息化研发与推广,项目工程设计及技术咨询,项目优化咨询,环保、节能技术咨询,建筑工程总承包;销售建筑材料(不含化学危险品)及相关设备,面向成年人开展的培训服务(不含国家统一认可的职业证书类培训)。(依法须经批准的项目,经相关部门批准后方可开展经营活动) 一般项目:工程造价咨询业务;社会稳定风险评估;水利相关咨询服务(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",898,工程造价、招标代理、工程监理及管理、BIM服务、工程设计、全过程咨询服务,BSE
873735.BJ,苏州弘森药业股份有限公司,320585000104240,陆红彬,陆红彬,,9800.0,20090417,江苏,苏州市,公司是集药品研发、生产和销售为一体的国家高新技术企业，作为“江苏省博士后工作站”和“江苏省级技术企业研发中心”。公司属于化学药品制剂制造行业，公司主要从事药品的研发、生产和销售，以生产和销售化学药品制剂和原料药为主。有多个品种通过GMP认证或GMP符合性检查并常年生产。,www.homesunpharm.com,yangyingjin@homesunpharm.com,江苏省苏州市太仓港港口开发区石化区协鑫西路12号,生产、销售无菌原料药(头孢菌素类)、片剂(含抗肿瘤类)、硬胶囊剂(含抗肿瘤类)、小容量注射剂(含激素类)、冻干粉针剂(含抗肿瘤类)、吸入溶液剂、原料药(含头孢菌素类、含抗肿瘤类)及医药辅料、中间体；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)许可项目：饲料添加剂生产；食品添加剂生产(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)一般项目：塑料制品制造；塑料制品销售；食品添加剂销售；饲料添加剂销售；日用化学产品制造；日用化学产品销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),239,主要产品为化学药品制剂和原料药,BSE
873384.BJ,大连瑞克科技股份有限公司,210212000000146,唐恒然,周焕文,,3143.7126,20011102,辽宁,大连市,公司主营业务为催化剂的研发、生产和销售，及催化剂相关技术研发、咨询、推广服务等，公司服务领域包括煤化工、石油化工、化工新材料、环境保护等，产品与服务的主要消费群体包括国内著名的化工及化工原料企业，包括中石化下属公司、中国化学下属公司、万华化学、阳煤集团、兖矿集团等大型上市公司或大型国有企业等。公司专注于催化新材料产品的研发、生产、销售及催化工艺整体方案及技术服务，主要产品为甲醇合成催化剂、丁炔二醇合成催化剂、稀硝酸还原催化剂、草酸酯加氢催化剂等。公司现拥有“国家地方联合工程实验室”、“辽宁省催化材料工程技术研究中心”两大研发中心，已研发成功多种新型催化剂，同时布局环境保护等领域。,www.rkkj.cn,rkzhangsongjiang@163.com,辽宁省大连市旅顺经济开发区顺乐街327号,催化剂相关技术研发、咨询、推广服务；催化剂、化工设备及相关化工产品的生产、销售；金属及金属矿批发；国内一般贸易；货物技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动。),274,"公司主要产品包括甲醇合成催化剂,草酸酯加氢催化剂,丁炔二醇合成催化剂,硝酸还原催化剂,石油法制乙二醇催化剂等催化新材料,以及提供硝酸还原催化剂处理废水工艺整体解决方案,1,4-丁二醇合成工艺整体解决方案,甲醛合成工艺整体解决方案,并提供催化剂相关技术服务.",BSE
874520.BJ,常州市龙鑫智能装备股份有限公司,320483000048467,莫龙兴,莫铭伟,,6738.0009,20010831,江苏,常州市,公司专注于超细粉体尤其是微纳米高端复合材料的制备装备及自动化生产线的研发、生产、销售和服务，主营业务、主要产品一直围绕下游客户需求及行业发展趋势逐步迭代和延伸，历经二十余年发展，逐步形成了研磨设备、干燥设备及物料自动化生产线三类核心业务。公司为高新技术企业，可提供从低粘度到高粘度、从微米级到纳米级、从湿法到干法等多场景、多应用的物料处理解决方案。公司是国家特种超细粉体工程技术研究中心-微纳米材料制备装备工程化与产业化试验基地、江苏省省级企业技术中心、江苏省微纳米材料制备装备工程技术研究中心。,www.hbhj.com,ir@longxinzn.com,江苏省常州市武进区经开区横山桥镇奚巷村308号,"许可项目:特种设备设计;特种设备安装改造修理;特种设备制造(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准) 一般项目:工业自动控制系统装置制造;新能源原动设备制造;半导体器件专用设备制造;金属制日用品制造;通用设备制造(不含特种设备制造);通用零部件制造;新能源原动设备销售;建筑工程用机械销售;机械设备销售;制浆和造纸专用设备销售;智能仪器仪表销售;机械电气设备销售;液压动力机械及元件销售;仪器仪表销售;金属制品销售;人工智能硬件销售;机械零件、零部件销售;智能基础制造装备销售;智能输配电及控制设备销售;电容器及其配套设备销售;通用设备修理;新材料技术研发;机械设备研发;货物进出口;进出口代理(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",346,研磨设备、干燥设备及物料自动化生产线的研发、生产、销售和服务,BSE
873794.BJ,浙江海圣医疗器械股份有限公司,330600000014685,黄海生,黄海生,,6400.0,20001010,浙江,绍兴市,公司创立于2000年。依托可靠的产品质量和不断创新的技术，公司已发展成为一家专业研发、生产、销售麻醉监护耗材、骨科耗材、心脑血管介入耗材的国家级高新技术企业。公司研发中心被浙江省科技厅认定为省级医用耗材研发中心。公司位于浙江省绍兴市袍江国家级经济技术开发区，目前占地面积68000平方米(102亩)。公司引进了一系列先进的生产和检测设备，建立了完善的产品质量管理体系，通过了ISO13485体系认证。拥有国家食品与药品监督管理局颁发的医疗器械产品注册证38项，部分产品通过了CE认证和FDA认证。公司拥有生物医用耗材和机械电子等各类专业技术人员68人，其中博士生5名，硕士生11名。公司先后与北京大学、浙江大学、北京协和医院、南京军区总医院等高校和临床医院建立了合作关系，成立了院士工作站和浙江海圣医疗器械研究院，组建了一支以企业、高校、医院三者相结合的高端医用耗材研发团队。2011年12月公司研发团队被绍兴市委组织部认定为市级企业技术创新团队。,www.hisern.com,securities@hisern.com,浙江省绍兴市越城区震元路8号,一般项目：生产、销售：第一类医疗器械、第二类医疗器械、第三类医疗器械(上述经营范围凭有效许可证经营)；医疗器械产品展示；货物进出口；医疗科技领域内的技术开发、技术转让、技术咨询、技术服务。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,501,麻醉类、监护类、手术及护理类医疗器械,BSE
874489.BJ,大连美德乐工业自动化股份有限公司,210282000005479,张永新,张永新,,5612.3267,20090706,辽宁,大连市,公司始终坚持专业、专注、精益求精的经营理念，经过近20年深耕，基于模块化设计理念形成了从工业组件到输送设备的标准化产品体系，通过自主生产加工能力建设实现规模生产，产品能够满足下游行业对于输送系统和工业组件多元化、高端化和快速响应需求。公司已建立完善的质量控制体系，取得CNAS(中国合格评定国家认可委员会)、IQNET(国际认证联盟)认可的ISO9001质量管理体系和CE认证，确保产品质量的可靠性。公司主要从事智能制造装备的研发、设计、制造和销售业务，主要产品为模块化输送系统和工业组件，广泛应用于新能源、汽车零部件、电子和仓储物流等下游行业。公司高度重视自主研发能力建设和科技成果转化，拥有完善的科研设施和经验丰富的技术团队，成功获得辽宁省专精特新中小企业和国家高新技术企业认定。经中国电池工业协会组织专家鉴定，公司的电池生产自动化输送系统技术水平国际先进，其中智控轮输送系统填补了国内外空白，技术水平达到国际领先。,www.moduasm.com,sec@moduasm.com,辽宁省大连市普兰店区经济开发区海湾工业区,一般项目：通用设备制造(不含特种设备制造)；智能基础制造装备制造；智能基础制造装备销售；智能控制系统集成；机械设备研发；机械设备销售；软件开发；工业自动控制系统装置制造；工业自动控制系统装置销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；技术进出口；工业设计服务；工业工程设计服务；五金产品研发；物料搬运装备制造；智能物料搬运装备销售；物料搬运装备销售；智能仓储装备销售；专用设备制造(不含许可类专业设备制造)；机械电气设备制造；机械电气设备销售；通用零部件制造；机械零件、零部件加工；机械零件、零部件销售；通用设备修理；普通机械设备安装服务；金属材料制造；金属材料销售；金属加工机械制造；金属制品研发；金属制品销售；塑料制品制造；塑料制品销售；货物进出口。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)许可项目：道路货物运输(不含危险货物)。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准),1155,公司主要从事智能制造装备的研发、设计、制造和销售业务，主要产品为模块化输送系统和工业组件。,BSE
874457.BJ,浙江永励精密制造股份有限公司,330226000072278,王晓园,孙时骏,,6000.0,20011019,浙江,宁波市,公司是一家主要从事汽车用精密钢管及管型零部件的研发、生产和销售的国家高新技术企业，公司子公司为国家专精特新“小巨人”企业。公司是国内较早进入汽车用焊管行业的企业之一，其生产的精密钢管与管型零部件主要应用于汽车底盘系统、转向系统、发动机等汽车子系统以及其他领域，经过多年的发展，公司已成为汽车用精密钢管及管型零部件领域的知名企业。公司自创立以来，三十余年中凭借着技术研发、客户资源、客户服务、企业文化等优势，与行业内知名企业建立了长期、稳定的合作关系，公司主要客户包括天纳克(Tenneco)、比亚迪、万都(Mando)、日立安斯泰莫、凯迩必(KYB)及江苏博俊等国内外知名汽车零部件供应商，产品最终应用于各大知名汽车品牌，如奔驰、大众及丰田等传统燃油车，以及比亚迪、特斯拉和理想等新能源汽车。公司始终重视产品和技术研发创新，持续优化生产工艺，在提高现有产品关键技术指标并确保质量稳定性的基础上，不断改进并开发新产品，公司及其子公司先后获得“高新技术企业”、“浙江省企业研究院”、“浙江省科技型中小企业”、“浙江省专精特新中小企业”和“国家专精特新小巨人企业”等称号。截至本公开转让说明书签署日，公司已获得国家授权的专利50项，其中发明专利8项。同时公司的供货能力和产品质量深受客户认可，获得了天纳克(Tenneco)和万都(Mando)等主要客户颁发的“战略合作供应商”和“精诚合作奖”等奖项。,yongli-tube.com,zqb@yx-tube.com,浙江省宁波市宁海县梅林街道上梅一路2号,金属精密管、气动液压件、汽车、摩托车部件、机械零部件制造、加工；经营本企业自产产品的出口业务和本企业所需机械设备、零配件、原辅材料的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外(依法须经批准的项目，经相关部门批准后方可经营活动。),626,"汽车底盘系统管件,转向系统管件,发动机系统管件,其他产品",BSE
874075.BJ,乔路铭科技股份有限公司,330381000423046,黄胜全,黄胜全,,36631.04,20180424,浙江,温州市,公司是一家专业从事汽车饰件、汽车元器件的研发、生产和销售的高新技术企业，主要产品包括汽车内饰件、汽车外饰件、新能源汽车元器件及配套模具。体分类情况如下：以立柱护板、后围护板、门内护板、顶盖内饰板等产品为代表的内饰件；以车身装饰件、格栅、扰流板、行李架等为代表的外饰件；汽车饰件配套模具；新能源汽车元器件。公司产品广泛应用于吉利、比亚迪、威马汽车等知名品牌汽车。公司拥有集产品同步设计、模具开发、部件成型、表面处理及产品装配于一体的综合制造与服务能力。经过多年的经营累积，公司凭借持续的研发投入、稳定的产品质量和优质的售后服务，已发展成为吉利控股、比亚迪、威马汽车等知名整车厂商的一级供应商，并逐步拓展至长城汽车、蔚来汽车、小鹏汽车、零跑汽车等整车厂商。,,qiaoluming@qlm-qy.com,浙江省温州市瑞安市万景路767号,一般项目：汽车零部件及配件制造；汽车零部件研发；汽车零配件零售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电子元器件制造；电子元器件批发；电子产品销售；家用电器研发；家用电器制造；家用电器销售；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；模具销售；模具制造；摩托车及零部件研发；摩托车零配件制造；摩托车及零配件零售；仪器仪表修理；通用设备修理；机动车修理和维护；金属表面处理及热处理加工；塑胶表面处理；有色金属压延加工；喷涂加工；货物进出口；技术进出口(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,3751,公司产品主要为汽车内饰件、汽车外饰件及配套模具，具体分类情况如下：以立柱护板、后围护板、门内护板、顶盖内饰板等产品为代表的内饰件；以车身装饰件、格栅、扰流板、行李架等为代表的外饰件；汽车饰件配套模具。,BSE
874426.BJ,安徽富印新材料股份有限公司,340825000051382,徐兵,徐兵,,6808.7163,20161122,安徽,安庆市,公司主营业务为精密功能材料的研发、生产、销售和服务，主营产品系列包括功能胶粘材料、功能泡棉和功能膜材，产品广泛应用于3C消费电子、汽车、家电、家居、新能源、交通等国民经济领域，尤其适用于终端产品精密应用场景、精密工业制程等要求较高的工业领域。公司能够快速响应各领域客户的个性化需求，精准定制、精确设计、精密开发、精细生产、精诚服务，为客户提供一站式的功能性材料解决方案。公司掌握精密功能材料关键核心技术。公司具有从基材研发生产、功能涂层配方开发、产品结构设计、精密涂布到生产工艺流程嫁接再造的完整产业链技术能力，其中，高分子聚合物的合成与改性、微胶囊发泡、涂布模组的选配、涂布工艺的全流程管控等工艺技术均系决定产品质量的关键技术因素。公司基于多年深耕精密功能材料领域和服务客户个性化需求的丰富经验，对前述核心技术不断积累、总结、调整、升级和创新，掌握了业内领先的高分子聚合固化技术和产品制造工艺，所生产的精密功能材料具有优异的性能，可以根据客户的个性化需求，满足其对不同场景下的粘接力、内聚力、导热率、导电率、透光性、绝缘性、拉伸度、耐候性等性能指标的要求。,www.fy-vhb.com.cn,dongshiban@fy-vhb.com,"安徽省安庆市太湖县经济开发区龙山东路南,高桥路西侧",研发、生产和销售：光学胶带、双面胶、胶粘产品(危险化学品除外)、泡棉、泡棉胶、发泡材料、新型环保高分子材料、电子材料、绝缘材料、包装材料、五金塑胶制品；货物及技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,869,精密功能胶粘材料、精密功能泡棉和精密功能膜材系列产品,BSE
874572.BJ,普昂(杭州)医疗科技股份有限公司,330100400045907,胡超宇,胡超宇,,4233.12,20130128,浙江,杭州市,公司秉持创新为首、稳健经营的发展理念，专业从事糖尿病护理、通用给药输注、微创介入类医疗器械的研发、生产和销售，以糖尿病、肿瘤、消化道疾病等慢性病诊疗为目标用途，依托于公司持续研发升级并不断提升安全性、微创化、舒适度的穿刺、输注、介入等专业核心技术，构建丰富的慢病诊疗产品矩阵，为用户提供高品质、多选择的居家自用、专业机构使用等多场景应用的医疗器械产品。自成立以来，公司始终将锐意创新作为保持公司竞争力的核心，将“贴近患者需求、具有临床价值”作为产品开发工作的起点，不断加大科技创新投入，持续丰富产品种类，迭代升级产品系列，产品创新工作成效显著。公司于2022年获评国家级“专精特新小巨人”企业，并先后取得“浙江省级高新技术企业研究开发中心”、“浙江省级企业研究院”、“浙江省科学技术进步奖三等奖”、“浙江省知识产权示范企业”、“2023杭州市准独角兽企业”等科技创新荣誉。,www.promisemed.cn,Financial.vp@promisemed.ca,浙江省杭州市余杭区仓前街道仓兴街1388号1幢,许可项目：第二类医疗器械生产；第三类医疗器械生产；医用口罩生产；第三类医疗器械经营；动物诊疗；第二类增值电信业务；食品销售(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。一般项目：第一类医疗器械生产；第二类医疗器械销售；第一类医疗器械销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；物联网技术服务；软件开发；货物进出口；技术进出口；健康咨询服务(不含诊疗服务)；远程健康管理服务；医学研究和试验发展；国内贸易代理；贸易经纪；大数据服务；信息技术咨询服务；个人互联网直播服务；信息系统集成服务；信息咨询服务(不含许可类信息咨询服务)；普通货物仓储服务(不含危险化学品等需许可审批的项目)；国内货物运输代理；互联网销售(除销售需要许可的商品)；医用口罩批发；卫生用品和一次性使用医疗用品销售；软件销售；日用百货销售；电子产品销售；日用口罩(非医用)销售；消毒剂销售(不含危险化学品)；化妆品零售；体育用品及器材零售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,460,"糖尿病护理,通用给药输注,微创介入类医疗器械的研发,生产和销售",BSE
920082.BJ,方正阀门集团股份有限公司,330324000042313,王奕彤,王奕彤,,14535.5,20040716,浙江,温州市,公司是一家全套工业管路控制方案提供商。报告期内，公司主要从事工业阀门的设计、制造和销售，目前已形成以球阀、闸阀、截止阀、止回阀、蝶阀、旋塞阀及井口设备为主的若干产品系列，适用于石油、天然气、炼油、化工、电站、船舶等诸多领域。公司取得了美国石油协会API认证、英国BS认证、德国DIN认证等国际通用产品认证，是中石油、中石化、中海油等国内主要油气、石化企业的重点供货网络成员，也是荷兰壳牌(Shell)、雪佛龙(Chevron)、英国石油(BP)、赫斯基(Husky)、阿曼石油(PDO)、马来西亚石油(Petronas)等国际能源及石化巨擘的合格供应商。公司自设立以来，主营业务未发生过重大变化。,www.fzvgroup.com,cyx@fzvgroup.com;fzv@fzvgroup.com,浙江省温州市温州经济技术开发区滨海一道1921号,一般项目：阀门和旋塞销售；阀门和旋塞研发；普通阀门和旋塞制造(不含特种设备制造)；石油钻采专用设备销售；石油钻采专用设备制造；泵及真空设备销售；五金产品制造；五金产品批发；货物进出口；技术进出口；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；特种设备销售；通用设备修理(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：特种设备制造；特种设备安装改造修理(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,719,"球阀系列产品,闸阀系列产品,截止阀系列产品,止回阀系列产品,蝶阀系列产品,井口设备(6A产品)",BSE
873914.BJ,北京世纪东方智汇科技股份有限公司,110115017180479,田秀华,熊道权,吴慧琴,10176.945,20140507,北京,北京市,公司主要从事轨道交通专网通信领域相关产品的研发、生产和销售，致力于为轨道交通行业提供专用通信设备、轨道交通安全防范、轨道交通运维等全方位产品及配套服务。公司作为中国国家铁路集团有限公司重要的铁路通信产品及信息系统服务供应商，产品涵盖通信终端、通信网络、智能运维和信息化等多个方面。业务遍布31个省、市、自治区，形成了跨越华北、华中、华东、西南等全国各大区域的业务网络。在科技研发方面，随着物联网、大数据、云计算、人工智能、区块链等新技术的开发应用，公司紧跟新一代信息技术发展方向，不断研发出新产品。,www.txce.cn,zqfw@txce.cn,北京市大兴区中关村科技园区大兴生物医药产业基地天荣街21号院1号楼,技术开发、咨询、服务；铁路专用设备、铁路专用器材及配件制造；铁路专用测量或检测仪器制造；智能车载设备制造(高污染、高环境风险的生产制造环节除外)；工业自动控制系统装置制造；电气信号设备装置制造；锂离子电池制造；技术检测；工业机器人制造；工程和技术研究和试验发展；信息系统集成服务；工程管理服务；物联网技术服务；大数据服务；云计算中心(限PUE值在1.4以下)；专业承包；软件开发；货物进出口；技术进出口；代理进出口；运行维护服务；测绘服务；建设工程设计；建设工程勘察。(市场主体依法自主选择经营项目，开展经营活动；建设工程设计、建设工程勘察、测绘服务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),367,轨道交通专用通信设备、轨道交通安全防范系统、轨道交通运维产品、服务及其他。,BSE
874232.BJ,广州市晶华精密光学股份有限公司,440112000001659,赫建,赫建,,11052.0,19970205,广东,广州市,"公司是行业领先的精密光学产品制造商和品牌运营商,专业从事精密光学镜片与镜头、光学仪器相关产品的研发、生产、销售和服务。公司主要品牌是“Bresser”与“ExploreScientific”，“Bresser”是欧洲销量最大的光学仪器品牌之一，“ExploreScientific”也在美国具有较高的品牌知名度。公司光学产品品类较多，主要分为光学镜头和镜片，光学仪器两大类，品类主要包括手机光学镜头、单反相机镜片、天文望远镜、双筒望远镜、枪瞄镜、激光测距仪等产品。公司产品远销欧美。目前,公司已与部分行业全球领导企业或其供应商长期合作，其中包括：韩国三星(SAMSUNG)、日本佳能(Canon)、腾龙(TAMRON)、奥林巴斯(OLYMPUS)、美国沃尔玛(WAL-MART)、好市多(COSTCO)、德国阿尔迪(ALDI)等世界知名企业。公司通过长期技术积累，已拥有6项发明专利，39项实用新型专利。",www.joctech.com,pr-ir@joctech.com,广东省广州市黄埔区云埔工业区东诚片康达路12号,电子元件及组件制造；光学仪器制造；货物进出口(专营专控商品除外)；技术进出口；商品批发贸易(许可审批类商品除外)；商品零售贸易(许可审批类商品除外)；汽车零部件及配件制造(不含汽车发动机制造),1182,从事精密光电仪器、汽车智能感知系统和精密光学部件的研发设计、生产制造与销售业务，系业内知名的综合性光学企业。,BSE
